ERCOT Total Solar Generation (MW),ERCOT Total Wind Generation (MW),Coastal Wind Generation (MW),North Wind Generation (MW),Panhandle Wind Generation (MW),South Wind Generation (MW),West Wind Generation (MW),Hour Ending,Year,Month,Day,Timestamp,Maximum energy deliverable before curtailment (MWh),Energy actually delivered (MWh),Curtailment (MWh),Price ($/MWh) at the nodal level in the Real Time market,TOTAL Actual Load (MW),SystemTotal Forecast Load (MW)
10246.22,8814.09,1429.04,1574.54,198.83,758.42,4853.26,18,2023,10,15,10/15/2023 18:00,39.3,38.3,1,-0.01,44433.98,44789.910156
3026.51,6328.82,974.66,1232.7,193.53,612.97,3314.96,19,2023,10,15,10/15/2023 19:00,23.1,22.1,1,0.0,44694.38,44343.819702
29.0,5310.84,921.91,1049.91,246.53,626.8,2465.69,20,2023,10,15,10/15/2023 20:00,14.4,13.4,1,0.0,45241.05,44535.890137
0.02,5698.51,1069.76,1065.92,203.34,781.24,2578.25,21,2023,10,15,10/15/2023 21:00,16.1,15.1,1,0.0,44811.48,43985.170288
0.09,5755.2,1286.99,993.79,238.25,869.6,2366.57,22,2023,10,15,10/15/2023 22:00,14.0,13.0,1,0.0,43398.51,42755.76001
0.09,5495.44,1440.32,860.72,341.55,878.17,1974.68,23,2023,10,15,10/15/2023 23:00,17.8,16.8,1,0.0,41065.08,40799.479614
0.1,4946.96,1574.66,774.67,301.52,888.27,1407.84,24,2023,10,15,10/16/2023 0:00,25.4,24.4,1,8.39,38736.65,38607.669556
0.1,4761.61,1738.78,754.57,217.68,996.79,1053.79,1,2023,10,16,10/16/2023 1:00,14.9,14.9,0,28.69,37041.21,37059.259766
0.19,4653.63,1970.23,698.48,148.17,991.13,845.62,2,2023,10,16,10/16/2023 2:00,5.8,5.8,0,19.41,36083.53,35771.779175
0.2,4407.67,2193.48,529.59,146.16,940.44,598.0,3,2023,10,16,10/16/2023 3:00,1.9,1.9,0,19.79,35689.0,35028.80658
0.15,4345.63,2305.93,403.26,136.76,1023.82,475.86,4,2023,10,16,10/16/2023 4:00,0.5,0.5,0,19.39,35556.21,34634.569824
0.21,4243.6,2204.24,448.22,108.1,1001.96,481.08,5,2023,10,16,10/16/2023 5:00,2.3,2.3,0,17.68,35968.91,35051.233887
0.21,4579.86,2005.79,542.76,197.2,1074.18,759.93,6,2023,10,16,10/16/2023 6:00,8.6,8.6,0,19.13,37156.57,36877.270264
0.09,4995.35,1908.32,595.55,215.96,1112.37,1163.15,7,2023,10,16,10/16/2023 7:00,23.0,23.0,0,17.85,39710.45,40098.010498
123.51,4730.13,1812.64,625.53,136.85,1098.77,1056.34,8,2023,10,16,10/16/2023 8:00,17.2,17.2,0,15.95,41353.42,41914.479736
4539.69,4010.93,1483.44,698.04,104.14,1009.68,715.63,9,2023,10,16,10/16/2023 9:00,16.9,16.9,0,17.22,41954.52,41981.559937
11822.2,3097.66,1556.57,477.83,25.75,788.72,248.79,10,2023,10,16,10/16/2023 10:00,8.9,8.9,0,16.1,42299.36,42495.680542
13406.94,3423.72,1898.84,651.2,6.77,618.9,248.01,11,2023,10,16,10/16/2023 11:00,9.6,9.6,0,15.18,42765.46,42830.81958
13407.68,4255.12,2196.59,847.76,1.32,790.22,419.23,12,2023,10,16,10/16/2023 12:00,11.7,11.7,0,15.56,42677.26,42902.969604
13307.16,4673.9,2299.14,1063.43,4.2,779.92,527.21,13,2023,10,16,10/16/2023 13:00,19.9,19.9,0,19.52,42676.34,43031.320557
13309.52,4980.6,2422.17,1046.28,10.64,738.0,763.51,14,2023,10,16,10/16/2023 14:00,24.4,24.4,0,27.52,43103.04,43481.090454
13500.39,5094.5,2291.3,1078.68,7.38,810.18,906.96,15,2023,10,16,10/16/2023 15:00,24.8,24.8,0,16.88,43526.41,43894.580322
13741.78,4647.53,1926.43,1031.89,3.75,769.42,916.04,16,2023,10,16,10/16/2023 16:00,24.2,23.2,1,12.78,44002.2,44578.439941
13481.81,3743.64,1463.77,897.27,6.86,629.04,746.7,17,2023,10,16,10/16/2023 17:00,17.9,16.9,1,11.52,44824.31,45476.479614
10610.91,2671.09,961.11,655.57,28.31,508.92,517.18,18,2023,10,16,10/16/2023 18:00,11.7,10.7,1,10.28,45383.59,45775.000244
3084.9,1397.88,439.82,372.57,94.04,255.8,235.65,19,2023,10,16,10/16/2023 19:00,5.8,4.8,1,10.93,45218.41,45296.979614
22.74,1346.84,262.87,277.27,374.65,168.46,263.59,20,2023,10,16,10/16/2023 20:00,2.0,1.0,1,10.62,45591.21,45421.78064
0.47,2091.74,166.12,268.55,792.98,162.99,701.1,21,2023,10,16,10/16/2023 21:00,2.2,1.2,1,9.62,45260.86,44802.289673
0.01,3215.72,79.82,218.49,1403.28,97.36,1416.77,22,2023,10,16,10/16/2023 22:00,2.6,1.6,1,9.11,43746.36,43322.250366
0.02,4350.81,60.38,150.13,1848.91,89.06,2202.33,23,2023,10,16,10/16/2023 23:00,2.3,1.3,1,11.13,41462.37,41104.819458
0.03,5580.64,65.21,74.49,1852.06,94.07,3494.81,24,2023,10,16,10/17/2023 0:00,1.8,1.8,0,15.71,39431.47,38643.669678
0.02,6407.9,87.65,65.86,1966.09,141.69,4146.61,1,2023,10,17,10/17/2023 1:00,0.9,0.9,0,157.33,37579.03,36842.809998
0.01,7207.53,55.05,82.0,2361.21,185.96,4523.31,2,2023,10,17,10/17/2023 2:00,2.0,2.0,0,26.15,36654.0,35605.522217
0.0,8311.43,31.59,77.26,2625.43,248.45,5328.7,3,2023,10,17,10/17/2023 3:00,6.2,6.2,0,20.81,35904.56,34894.199951
0.01,8776.38,49.93,97.76,2393.27,295.65,5939.77,4,2023,10,17,10/17/2023 4:00,7.6,7.6,0,17.65,35783.86,34504.192017
0.02,9221.23,125.64,155.65,2481.93,378.65,6079.36,5,2023,10,17,10/17/2023 5:00,9.2,9.2,0,18.6,36473.92,34864.043518
0.02,9830.72,190.22,291.79,2767.93,518.41,6062.37,6,2023,10,17,10/17/2023 6:00,5.1,5.1,0,19.75,38438.84,36511.720154
0.04,10035.56,197.81,356.77,2852.46,598.64,6029.88,7,2023,10,17,10/17/2023 7:00,6.2,6.2,0,19.75,41302.7,39482.200317
113.56,9701.52,216.83,376.25,2825.47,681.36,5601.61,8,2023,10,17,10/17/2023 8:00,10.9,10.9,0,19.45,42904.62,41121.529907
4547.03,8681.85,226.39,391.18,2677.36,675.75,4711.17,9,2023,10,17,10/17/2023 9:00,11.1,11.1,0,17.82,42897.81,41177.120361
11927.41,5592.14,47.01,193.78,1854.34,380.83,3116.18,10,2023,10,17,10/17/2023 10:00,6.2,6.2,0,15.72,42851.61,41640.179199
13384.56,4779.07,2.15,86.13,2059.73,256.88,2374.18,11,2023,10,17,10/17/2023 11:00,0.5,0.5,0,15.64,42948.16,42066.499146
13538.27,5605.25,0.6,37.31,2176.32,172.38,3218.64,12,2023,10,17,10/17/2023 12:00,0.5,0.5,0,18.16,43010.52,42479.229614
13525.26,5673.91,1.75,20.14,1920.94,41.48,3689.6,13,2023,10,17,10/17/2023 13:00,2.0,2.0,0,35.64,42970.04,43060.579956
13188.76,5562.77,13.97,14.62,2061.73,17.34,3455.11,14,2023,10,17,10/17/2023 14:00,1.7,1.7,0,34.92,43424.28,43962.789795
13422.87,5768.44,42.95,19.47,2285.5,18.7,3401.82,15,2023,10,17,10/17/2023 15:00,1.6,1.6,0,17.54,44164.28,44864.470215
13502.07,6259.69,73.45,41.19,2404.74,30.23,3710.08,16,2023,10,17,10/17/2023 16:00,2.1,2.1,0,16.61,45282.69,45849.769897
13077.11,7298.22,144.33,62.52,2567.36,53.46,4470.55,17,2023,10,17,10/17/2023 17:00,3.9,3.9,0,17.38,46640.82,46849.769653
10151.38,8687.63,390.0,136.21,2657.59,99.08,5404.75,18,2023,10,17,10/17/2023 18:00,9.3,8.3,1,13.99,47216.77,46999.429199
2877.17,10158.43,684.42,309.28,2642.98,230.69,6291.06,19,2023,10,17,10/17/2023 19:00,17.2,16.2,1,13.19,46614.66,46190.540771
32.29,13427.56,828.67,767.11,2851.75,502.25,8477.78,20,2023,10,17,10/17/2023 20:00,44.2,43.2,1,13.85,46964.27,45997.080078
0.01,17983.82,923.8,1259.2,2906.56,1065.13,11829.13,21,2023,10,17,10/17/2023 21:00,61.8,60.8,1,13.93,46368.06,45131.870972
0.02,20597.21,1011.34,1748.21,2873.5,1449.97,13514.19,22,2023,10,17,10/17/2023 22:00,63.5,63.5,0,15.65,44794.25,43667.92041
0.01,20636.31,891.02,2165.7,2824.24,1595.78,13159.57,23,2023,10,17,10/17/2023 23:00,61.7,61.7,0,42.56,42456.19,41448.459717
0.02,20368.84,691.03,2231.5,2817.32,1562.53,13066.46,24,2023,10,17,10/18/2023 0:00,59.9,59.9,0,58.38,40062.59,39084.060303
0.04,20149.36,586.68,2210.52,2808.4,1520.82,13022.94,1,2023,10,18,10/18/2023 1:00,62.9,62.9,0,103.15,38082.93,37302.76001
0.03,20094.95,599.22,2218.52,2803.4,1513.47,12960.34,2,2023,10,18,10/18/2023 2:00,58.1,58.1,0,23.03,37024.46,36015.109375
0.02,19547.37,500.47,2152.87,2800.37,1456.95,12636.71,3,2023,10,18,10/18/2023 3:00,47.2,47.2,0,15.43,36099.24,35342.840942
0.03,19435.9,431.92,2174.32,2797.76,1410.77,12621.13,4,2023,10,18,10/18/2023 4:00,40.9,39.9,1,9.65,35856.52,34957.820129
0.02,19671.51,485.69,2174.52,2806.81,1424.5,12779.99,5,2023,10,18,10/18/2023 5:00,39.5,38.5,1,7.24,36389.9,35255.69043
0.03,19681.57,519.11,2101.28,2816.3,1385.12,12859.76,6,2023,10,18,10/18/2023 6:00,36.4,35.4,1,5.46,38003.29,36781.060547
0.02,19596.92,488.68,2052.38,2498.31,1407.87,13149.68,7,2023,10,18,10/18/2023 7:00,39.2,38.2,1,5.27,40796.21,39562.500122
90.47,18909.86,413.95,2091.0,2290.03,1434.6,12680.28,8,2023,10,18,10/18/2023 8:00,52.9,51.9,1,4.4,42105.8,41065.350952
3708.72,17854.05,448.11,2043.32,2610.68,1370.37,11381.57,9,2023,10,18,10/18/2023 9:00,54.9,53.9,1,-1.67,42217.06,41392.570068
9592.82,15144.45,287.31,1538.83,2620.79,1135.71,9561.81,10,2023,10,18,10/18/2023 10:00,33.3,32.3,1,-1.1,42920.64,42109.22937
10602.24,14842.86,722.27,1501.18,2465.13,1235.26,8919.02,11,2023,10,18,10/18/2023 11:00,34.1,33.1,1,5.97,43758.33,42960.919312
11427.83,14285.04,976.2,1521.79,2600.95,1154.76,8031.34,12,2023,10,18,10/18/2023 12:00,28.5,27.5,1,7.05,44379.26,43973.480103
12330.69,13215.89,870.67,1638.49,2728.67,947.37,7030.69,13,2023,10,18,10/18/2023 13:00,32.0,31.0,1,11.91,45318.13,45198.620361
12225.02,12647.94,770.68,1737.02,2842.8,832.62,6464.82,14,2023,10,18,10/18/2023 14:00,44.8,44.8,0,14.92,46564.41,46804.740601
12711.27,11999.44,902.68,1942.72,2887.27,733.51,5533.26,15,2023,10,18,10/18/2023 15:00,57.9,56.9,1,6.08,48089.66,48406.290527
12854.68,11169.36,1238.22,1992.57,2910.66,729.21,4298.7,16,2023,10,18,10/18/2023 16:00,44.5,43.5,1,5.61,49473.05,49896.369995
12370.09,11082.75,1937.29,1886.79,2879.12,807.89,3571.66,17,2023,10,18,10/18/2023 17:00,28.3,27.3,1,2.5,50915.79,51077.420288
9565.85,11813.19,2556.96,1770.45,2779.35,876.47,3829.96,18,2023,10,18,10/18/2023 18:00,16.0,15.0,1,3.78,51439.38,51206.200806
2548.14,12418.85,2508.72,1290.77,2145.11,948.16,5526.09,19,2023,10,18,10/18/2023 19:00,21.0,20.0,1,5.21,50860.38,50121.729492
29.08,13376.07,2205.11,1186.62,1484.68,1286.75,7212.91,20,2023,10,18,10/18/2023 20:00,26.3,25.3,1,6.26,50433.4,49461.400146
0.03,15962.05,2148.78,1719.28,1305.08,2035.15,8753.76,21,2023,10,18,10/18/2023 21:00,29.2,28.2,1,7.7,49367.43,48242.449707
0.03,16297.77,2084.46,1710.31,1206.95,2244.81,9051.24,22,2023,10,18,10/18/2023 22:00,24.6,23.6,1,10.17,47483.14,46452.570801
0.03,15777.39,2032.08,1863.22,1001.05,2082.14,8798.9,23,2023,10,18,10/18/2023 23:00,21.4,20.4,1,13.75,44751.87,43925.739746
0.04,14769.42,2126.18,1927.01,692.57,1907.12,8116.54,24,2023,10,18,10/19/2023 0:00,17.8,17.8,0,16.75,41829.85,41131.470459
0.04,12359.78,1840.43,1705.18,233.34,1607.09,6973.74,1,2023,10,19,10/19/2023 1:00,19.8,19.8,0,34.5,39619.44,38919.879883
0.04,11099.06,1636.38,1412.68,71.01,1661.37,6317.62,2,2023,10,19,10/19/2023 2:00,0.7,0.7,0,18.74,38295.71,37268.860046
0.04,10954.68,1490.91,1573.14,133.4,1427.95,6329.28,3,2023,10,19,10/19/2023 3:00,4.8,4.8,0,17.41,37205.55,36267.499512
0.05,10576.19,1271.39,1596.67,328.89,1515.95,5863.29,4,2023,10,19,10/19/2023 4:00,17.0,17.0,0,14.7,36852.1,35700.595947
0.04,9577.29,1143.65,1169.74,604.64,1465.97,5193.29,5,2023,10,19,10/19/2023 5:00,36.1,35.1,1,12.57,37035.71,35788.655762
0.04,9556.39,974.91,1164.47,887.94,1330.23,5198.84,6,2023,10,19,10/19/2023 6:00,38.1,37.1,1,13.92,38420.07,37192.720764
0.04,9253.83,615.91,1423.69,1156.3,1002.68,5055.25,7,2023,10,19,10/19/2023 7:00,44.2,44.2,0,16.03,40966.69,39883.809082
69.3,8769.52,394.41,1398.8,1303.53,680.18,4992.6,8,2023,10,19,10/19/2023 8:00,41.1,41.1,0,17.05,42176.98,41397.590088
3869.11,7872.53,378.74,1460.31,1550.43,424.56,4058.49,9,2023,10,19,10/19/2023 9:00,27.5,27.5,0,16.22,42079.87,42177.400269
11032.86,4950.48,316.85,1096.51,1217.13,159.16,2160.83,10,2023,10,19,10/19/2023 10:00,14.5,14.5,0,16.28,43759.29,43853.740234
12659.2,3366.83,668.39,777.4,880.61,111.97,928.46,11,2023,10,19,10/19/2023 11:00,13.5,13.5,0,18.65,45390.25,45861.080322
13053.97,3707.77,691.02,723.08,1164.39,105.51,1023.77,12,2023,10,19,10/19/2023 12:00,17.9,17.9,0,20.43,46877.86,48033.899902
12873.2,3235.47,249.2,791.98,1141.24,74.66,978.39,13,2023,10,19,10/19/2023 13:00,20.8,20.8,0,22.1,48959.06,50383.800903
12724.63,2625.4,76.86,678.38,885.16,41.94,943.06,14,2023,10,19,10/19/2023 14:00,23.2,23.2,0,20.55,51093.14,52702.919922
12762.35,2212.97,28.56,561.89,753.94,33.65,834.93,15,2023,10,19,10/19/2023 15:00,23.1,22.1,1,11.64,53196.47,54679.239868
12783.26,2004.02,145.72,417.94,761.72,34.09,644.55,16,2023,10,19,10/19/2023 16:00,11.9,11.9,0,15.07,55100.85,56193.26001
12539.94,1803.39,483.73,265.43,631.09,26.73,396.41,17,2023,10,19,10/19/2023 17:00,5.5,5.5,0,15.93,56415.67,57000.389404
9540.41,1715.17,805.79,144.32,558.85,32.28,173.93,18,2023,10,19,10/19/2023 18:00,1.8,1.8,0,15.12,56297.33,56457.560425
2441.79,1628.77,875.3,29.27,596.27,38.12,89.81,19,2023,10,19,10/19/2023 19:00,0.1,0.1,0,17.18,53649.53,54445.220703
11.36,1959.93,949.07,6.43,672.03,96.8,235.6,20,2023,10,19,10/19/2023 20:00,0.0,0.0,0,19.73,52314.3,53061.120239
0.36,2737.76,1046.32,6.3,856.82,103.64,724.68,21,2023,10,19,10/19/2023 21:00,0.0,0.0,0,20.97,51051.68,51442.339722
0.02,4437.42,1056.13,13.44,1144.29,160.72,2062.84,22,2023,10,19,10/19/2023 22:00,0.5,0.5,0,22.48,48971.56,49478.800293
0.01,5898.96,871.52,79.74,1297.85,232.94,3416.91,23,2023,10,19,10/19/2023 23:00,8.5,8.5,0,28.44,45612.98,46892.140015
0.0,7262.11,728.2,279.04,1445.94,336.37,4472.56,24,2023,10,19,10/20/2023 0:00,24.0,24.0,0,77.31,42350.93,43911.780762
0.0,8125.36,663.45,585.9,1486.06,342.98,5046.97,1,2023,10,20,10/20/2023 1:00,40.8,40.8,0,649.34,39935.77,41229.809204
0.0,8187.91,634.58,783.95,1301.66,259.08,5208.64,2,2023,10,20,10/20/2023 2:00,48.8,48.8,0,83.83,38163.36,39242.949829
0.0,8610.45,608.89,1083.09,1035.59,262.33,5620.55,3,2023,10,20,10/20/2023 3:00,56.2,56.2,0,45.78,37144.98,37913.620483
0.0,8704.88,617.74,1231.77,995.46,209.98,5649.93,4,2023,10,20,10/20/2023 4:00,60.0,60.0,0,21.42,36942.03,37196.920044
0.0,9355.49,538.7,1351.1,994.69,157.38,6313.62,5,2023,10,20,10/20/2023 5:00,66.4,65.4,1,12.97,37192.07,37083.820068
0.01,9657.79,509.77,1569.85,958.41,213.93,6405.83,6,2023,10,20,10/20/2023 6:00,60.8,59.8,1,7.55,38559.66,38210.450073
0.01,8746.67,364.06,1679.92,901.17,189.22,5612.3,7,2023,10,20,10/20/2023 7:00,52.2,51.2,1,5.91,40826.24,40568.699707
70.41,7374.37,239.41,1592.98,853.97,177.85,4510.16,8,2023,10,20,10/20/2023 8:00,47.7,46.7,1,6.55,41610.35,41975.720581
3858.02,6083.38,206.61,1564.98,819.96,146.9,3344.93,9,2023,10,20,10/20/2023 9:00,41.7,40.7,1,8.11,42130.08,43204.299805
10946.08,3585.87,84.1,1106.08,559.72,52.14,1783.83,10,2023,10,20,10/20/2023 10:00,32.8,31.8,1,11.4,43914.9,45549.330444
12793.41,1472.69,95.43,591.15,169.25,11.24,605.62,11,2023,10,20,10/20/2023 11:00,9.5,8.5,1,11.24,45533.12,48300.249634
12864.49,980.34,31.91,421.12,56.77,16.03,454.51,12,2023,10,20,10/20/2023 12:00,2.1,1.1,1,11.68,47631.55,51340.98999
12596.4,788.29,10.09,264.63,86.0,26.15,401.42,13,2023,10,20,10/20/2023 13:00,1.0,0.0,1,13.38,50405.26,54595.909668
12461.98,734.93,3.11,149.67,296.61,19.76,265.78,14,2023,10,20,10/20/2023 14:00,1.0,0.0,1,11.79,53611.29,57765.569214
12473.92,908.21,11.69,93.27,514.98,7.08,281.19,15,2023,10,20,10/20/2023 15:00,0.0,0.0,0,15.63,56719.42,60181.048584
12625.56,1051.87,85.05,83.81,623.1,3.02,256.89,16,2023,10,20,10/20/2023 16:00,0.0,0.0,0,14.89,59365.32,61639.800171
12297.47,1263.24,274.92,99.83,702.29,6.84,179.36,17,2023,10,20,10/20/2023 17:00,0.0,0.0,0,15.99,61187.27,61951.481079
9249.08,1580.84,622.89,61.63,681.64,19.41,195.27,18,2023,10,20,10/20/2023 18:00,0.0,0.0,0,18.47,60754.08,60763.100098
2094.79,2178.18,731.04,65.12,911.03,35.41,435.58,19,2023,10,20,10/20/2023 19:00,0.4,0.4,0,21.15,56787.76,57951.339355
2.7,3649.11,740.03,127.96,1620.1,121.15,1039.87,20,2023,10,20,10/20/2023 20:00,0.6,0.6,0,22.8,54235.47,55736.869385
0.43,5713.18,886.55,244.24,2342.3,406.6,1833.49,21,2023,10,20,10/20/2023 21:00,7.6,7.6,0,26.75,52169.53,53442.73938
0.01,8211.53,930.08,418.86,2451.2,1125.87,3285.52,22,2023,10,20,10/20/2023 22:00,13.8,13.8,0,35.87,50018.02,50944.640015
0.01,10898.13,1072.21,595.2,2562.7,1494.83,5173.19,23,2023,10,20,10/20/2023 23:00,31.1,31.1,0,40.71,47382.21,48462.659668
0.01,13374.09,1249.68,733.99,2699.98,1620.76,7069.68,24,2023,10,20,10/21/2023 0:00,43.2,43.2,0,91.55,44640.59,45787.449463
0.02,15618.11,1338.88,884.53,2783.46,1685.38,8925.86,1,2023,10,21,10/21/2023 1:00,46.6,46.6,0,314.44,42032.95,43395.720703
0.02,16929.01,1395.78,1138.39,2814.95,1516.59,10063.3,2,2023,10,21,10/21/2023 2:00,52.4,52.4,0,33.07,40177.82,41397.18042
0.02,16903.09,1303.43,1128.04,2762.85,1520.94,10187.83,3,2023,10,21,10/21/2023 3:00,46.8,46.8,0,23.51,38766.54,39996.840698
0.01,16388.59,1239.75,1115.58,2556.87,1391.43,10084.96,4,2023,10,21,10/21/2023 4:00,45.6,45.6,0,22.34,37588.19,39035.180176
0.02,16071.72,1183.7,1220.74,2503.79,1149.67,10013.82,5,2023,10,21,10/21/2023 5:00,48.9,48.9,0,20.82,37154.01,38492.019531
0.01,14420.19,1193.02,1224.84,2186.4,861.34,8954.59,6,2023,10,21,10/21/2023 6:00,48.6,48.6,0,19.38,37375.19,38578.489868
0.0,12786.28,987.98,1121.24,2077.07,685.02,7914.97,7,2023,10,21,10/21/2023 7:00,55.5,55.5,0,14.86,37789.43,39332.310059
62.87,11552.36,760.8,1070.38,1969.36,572.04,7179.78,8,2023,10,21,10/21/2023 8:00,52.6,51.6,1,10.96,38426.25,40250.84021
2434.5,10261.57,484.38,1027.37,1794.51,440.93,6514.38,9,2023,10,21,10/21/2023 9:00,47.6,46.6,1,8.96,39414.7,41973.510132
7208.62,9644.41,383.55,813.46,1534.81,243.04,6669.55,10,2023,10,21,10/21/2023 10:00,47.6,46.6,1,7.98,41876.04,44716.400513
9152.03,7000.21,762.29,463.58,876.73,69.22,4828.39,11,2023,10,21,10/21/2023 11:00,21.7,20.7,1,7.67,44496.84,47767.690186
9754.86,6300.49,581.05,325.95,736.17,110.78,4546.54,12,2023,10,21,10/21/2023 12:00,6.3,5.3,1,12.35,46882.9,50892.739868
10350.82,8371.1,484.85,280.86,1058.84,339.05,6207.5,13,2023,10,21,10/21/2023 13:00,2.4,2.4,0,16.36,49885.27,53998.699707
10052.87,10640.8,870.36,167.14,1395.53,553.09,7654.68,14,2023,10,21,10/21/2023 14:00,2.1,2.1,0,16.79,53177.33,57010.5896
9333.93,12211.7,1495.69,167.93,1490.32,539.84,8517.92,15,2023,10,21,10/21/2023 15:00,3.8,2.8,1,11.56,55616.29,59468.249268
8160.61,12795.4,1922.64,132.26,1397.87,573.35,8769.28,16,2023,10,21,10/21/2023 16:00,5.3,4.3,1,12.47,57407.48,61087.689819
5781.15,13322.06,2537.94,108.24,1478.99,638.91,8557.98,17,2023,10,21,10/21/2023 17:00,0.1,0.1,0,16.86,58051.28,61600.399048
2430.75,13322.13,2830.09,239.01,1600.17,738.72,7914.14,18,2023,10,21,10/21/2023 18:00,4.4,4.4,0,17.54,56736.98,60600.670654
448.3,14314.11,2701.76,465.32,2133.14,959.56,8054.33,19,2023,10,21,10/21/2023 19:00,12.9,12.9,0,17.08,55308.51,57958.07959
0.41,16993.52,2257.57,895.09,2776.28,1416.06,9648.52,20,2023,10,21,10/21/2023 20:00,46.4,46.4,0,17.36,54101.33,55740.159424
0.52,19196.38,1997.9,1143.97,2916.23,2007.55,11130.73,21,2023,10,21,10/21/2023 21:00,42.8,42.8,0,58.6,52472.85,53393.030273
0.07,20722.51,1929.6,1382.04,2917.71,1960.71,12532.45,22,2023,10,21,10/21/2023 22:00,46.7,46.7,0,76.77,50914.43,50830.830811
0.08,21429.29,1865.02,1714.77,2950.78,1887.58,13011.14,23,2023,10,21,10/21/2023 23:00,36.3,36.3,0,124.07,48788.36,48380.050171
0.09,21000.68,1306.77,1863.85,2971.81,1766.61,13091.64,24,2023,10,21,10/22/2023 0:00,44.4,44.4,0,121.84,46567.73,45968.819946
0.09,20678.58,995.61,1752.23,2943.88,1742.3,13244.56,1,2023,10,22,10/22/2023 1:00,45.6,45.6,0,34.46,44356.62,43594.379761
0.08,20672.39,1205.4,1588.79,2942.22,1734.5,13201.48,2,2023,10,22,10/22/2023 2:00,40.5,40.5,0,14.53,42642.89,41826.630127
0.08,20402.1,1368.02,1393.27,2943.58,1773.55,12923.68,3,2023,10,22,10/22/2023 3:00,39.6,38.6,1,14.17,41278.21,40696.299744
0.06,19722.77,1571.27,1181.84,2937.97,1772.86,12258.83,4,2023,10,22,10/22/2023 4:00,25.5,25.5,0,15.78,40215.2,39803.286072
0.09,18470.35,1573.32,1028.22,2977.96,1689.17,11201.68,5,2023,10,22,10/22/2023 5:00,19.3,19.3,0,14.86,39538.82,39210.598999
0.07,17021.91,1416.65,976.12,2968.04,1548.33,10112.77,6,2023,10,22,10/22/2023 6:00,19.4,18.4,1,13.86,39326.74,39119.974304
,15802.69,1250.18,892.9,2951.94,1439.92,9267.75,7,2023,10,22,10/22/2023 7:00,15.6,15.6,0,17.38,39511.26,39342.628723
30.45,15082.76,1008.54,869.02,2927.69,1240.78,9036.73,8,2023,10,22,10/22/2023 8:00,13.4,13.4,0,15.06,40032.63,39885.914429
1270.32,14188.82,763.18,780.22,2888.09,1146.26,8611.07,9,2023,10,22,10/22/2023 9:00,14.4,13.4,1,11.56,40710.58,41287.680115
4303.16,11885.12,540.06,630.09,2560.02,888.24,7266.71,10,2023,10,22,10/22/2023 10:00,13.9,12.9,1,11.08,43408.8,44027.700073
5714.05,10655.15,1293.87,329.55,2231.18,916.52,5884.03,11,2023,10,22,10/22/2023 11:00,8.5,7.5,1,12.28,46476.37,46852.470215
6443.64,10827.1,1493.6,305.46,2482.0,859.51,5686.53,12,2023,10,22,10/22/2023 12:00,3.8,3.8,0,14.88,49172.17,49745.590088
6991.71,11174.81,1476.75,497.85,2740.02,876.81,5583.38,13,2023,10,22,10/22/2023 13:00,3.1,3.1,0,16.28,51210.93,52619.46106
7251.04,12167.26,1864.88,701.8,2858.09,831.46,5911.03,14,2023,10,22,10/22/2023 14:00,13.0,12.0,1,13.65,52422.94,55213.269287
6498.36,13609.03,2550.43,827.5,2651.25,989.67,6590.18,15,2023,10,22,10/22/2023 15:00,16.2,15.2,1,12.37,55530.36,57217.290161
6260.23,15064.79,3106.69,904.1,2758.9,1167.38,7127.72,16,2023,10,22,10/22/2023 16:00,20.6,20.6,0,18.25,56945.58,58574.900146
4429.53,15295.39,3123.87,856.77,2890.84,1353.21,7070.7,17,2023,10,22,10/22/2023 17:00,15.8,15.8,0,21.75,57280.24,58955.050781
2506.27,14751.44,3150.86,809.9,2872.35,1383.35,6534.98,18,2023,10,22,10/22/2023 18:00,16.4,16.4,0,29.88,56611.18,58172.829224
517.76,14759.23,2878.43,879.93,2741.45,1463.39,6796.03,19,2023,10,22,10/22/2023 19:00,28.1,28.1,0,22.18,55083.71,56184.830444
0.74,16213.27,2841.32,1093.52,2621.22,1425.62,8231.59,20,2023,10,22,10/22/2023 20:00,41.0,41.0,0,22.0,55331.21,54996.819702
0.43,17546.49,2693.51,1321.4,2671.93,1608.98,9250.67,21,2023,10,22,10/22/2023 21:00,45.3,45.3,0,26.82,54579.74,53567.800171
0.05,19568.54,2656.53,1479.28,2838.86,1678.76,10915.11,22,2023,10,22,10/22/2023 22:00,50.7,50.7,0,27.14,53201.25,51472.600098
0.04,20306.27,2392.95,1512.32,2894.13,1620.03,11886.84,23,2023,10,22,10/22/2023 23:00,38.4,38.4,0,46.93,51039.54,48975.669678
0.06,20269.14,2303.41,1525.77,2878.71,1502.43,12058.82,24,2023,10,22,10/23/2023 0:00,43.8,43.8,0,126.31,48314.33,46205.730713
0.07,20121.89,2143.56,1588.58,2832.1,1555.81,12001.84,1,2023,10,23,10/23/2023 1:00,38.4,38.4,0,136.03,46023.61,44392.140503
0.05,20698.83,1930.26,1718.57,2832.48,1571.68,12645.84,2,2023,10,23,10/23/2023 2:00,44.0,44.0,0,34.73,44498.19,42513.709595
0.04,20388.48,1933.54,1773.43,2802.01,1501.94,12377.56,3,2023,10,23,10/23/2023 3:00,53.9,53.9,0,21.72,43150.22,41401.989868
